Generación,Mejor Fitness,Fitness Promedio,Diversidad,Peor Fitness,Mejor Cromosoma
79,102174.03,69628.55,0.64,-3332.48,[[[2.8259121535483867],[0.2228947381095714],[9.476226929692363],[5.040627940681467],[7.901408194644404],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[7.970755852956506],[7.318495855462883],[0.5120232257697632],[2.2394677172670163],[7.495873069418527]]]
80,102174.03,58000.56,0.64,-6782.41,[[[2.8259121535483867],[0.2228947381095714],[9.476226929692363],[5.040627940681467],[7.901408194644404],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[7.970755852956506],[7.318495855462883],[0.5120232257697632],[2.2394677172670163],[7.495873069418527]]]
81,102174.03,71322.07,0.56,-6782.41,[[[2.8259121535483867],[0.2228947381095714],[9.476226929692363],[5.040627940681467],[7.901408194644404],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[7.970755852956506],[7.318495855462883],[0.5120232257697632],[2.2394677172670163],[7.495873069418527]]]
82,102174.03,72081.47,0.60,72.14,[[[2.8259121535483867],[0.2228947381095714],[9.476226929692363],[5.040627940681467],[7.901408194644404],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[7.970755852956506],[7.318495855462883],[0.5120232257697632],[2.2394677172670163],[7.495873069418527]]]
83,102174.03,65257.75,0.62,3431.27,[[[2.8259121535483867],[0.2228947381095714],[9.476226929692363],[5.040627940681467],[7.901408194644404],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[7.970755852956506],[7.318495855462883],[0.5120232257697632],[2.2394677172670163],[7.495873069418527]]]
84,102174.03,65017.57,0.58,-6782.41,[[[2.8259121535483867],[0.2228947381095714],[9.476226929692363],[5.040627940681467],[7.901408194644404],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[7.970755852956506],[7.318495855462883],[0.5120232257697632],[2.2394677172670163],[7.495873069418527]]]
85,102174.03,63363.89,0.70,6744.68,[[[2.8259121535483867],[0.2228947381095714],[9.476226929692363],[5.040627940681467],[7.901408194644404],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[7.970755852956506],[7.318495855462883],[0.5120232257697632],[2.2394677172670163],[7.495873069418527]]]
86,102174.03,62487.31,0.60,-6782.41,[[[2.8259121535483867],[0.2228947381095714],[9.476226929692363],[5.040627940681467],[7.901408194644404],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[7.970755852956506],[7.318495855462883],[0.5120232257697632],[2.2394677172670163],[7.495873069418527]]]
87,102174.03,62486.34,0.60,0.00,[[[2.8259121535483867],[0.2228947381095714],[9.476226929692363],[5.040627940681467],[7.901408194644404],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[7.970755852956506],[7.318495855462883],[0.5120232257697632],[2.2394677172670163],[7.495873069418527]]]
88,102174.03,58656.42,0.66,-10277.43,[[[2.8259121535483867],[0.2228947381095714],[9.476226929692363],[5.040627940681467],[7.901408194644404],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[7.970755852956506],[7.318495855462883],[0.5120232257697632],[2.2394677172670163],[7.495873069418527]]]
89,102174.03,67970.30,0.66,-24704.62,[[[2.8259121535483867],[0.2228947381095714],[9.476226929692363],[5.040627940681467],[7.901408194644404],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[7.970755852956506],[7.318495855462883],[0.5120232257697632],[2.2394677172670163],[7.495873069418527]]]
90,102174.03,70747.43,0.52,72.14,[[[2.8259121535483867],[0.2228947381095714],[9.476226929692363],[5.040627940681467],[7.901408194644404],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[7.970755852956506],[7.318495855462883],[0.5120232257697632],[2.2394677172670163],[7.495873069418527]]]
91,102174.03,66518.68,0.56,-6782.41,[[[2.8259121535483867],[0.2228947381095714],[9.476226929692363],[5.040627940681467],[7.901408194644404],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[7.970755852956506],[7.318495855462883],[0.5120232257697632],[2.2394677172670163],[7.495873069418527]]]
92,102174.03,69793.10,0.56,72.14,[[[2.8259121535483867],[0.2228947381095714],[9.476226929692363],[5.040627940681467],[7.901408194644404],[1.5162007234720776],[6.257916002918819],[6.461568695904541],[0.12476048275005702],[5.173424606832669],[8.426493720693918],[2.2765384237196153],[3.7745354306819268],[0.13241682554456125],[9.809912347729167],[6.161821504314271],[3.0437204002576257],[7.342210138974661],[9.652993274963723],[9.85523401761719],[8.482738970401297],[4.299694670271058],[4.329085595923924],[3.6386154249607783],[2.6666324097505756],[8.09946932169494],[3.1239368845100737],[9.972927021191113],[5.8836930416471915],[0.5465065898334331],[7.134460257687087],[2.1717775439030387],[7.974265235792869],[9.3456904886951],[4.418532823934955],[6.809365328534539],[2.3927018914818854],[8.10049622207957],[9.938996954700874],[0.03940531312953133],[5.352285284690699],[7.871421868001649],[7.311994853757005],[0.5209250296250789],[2.668433371781276],[6.063006277175785],[9.302928484643726],[0.14635009902252194],[0.13595223495778574],[7.970755852956506],[7.318495855462883],[0.5120232257697632],[2.2394677172670163],[7.495873069418527]]]
