Generacion,MejorFitness,PromFitness,Diversidad,Convergencia,GolesFavor,GolesContra,CpuPercent,MemMB,TimeSec,SlurmJobID,OSName,OSArch,OSVersion,SysCores,SysLoad,SysFreeMemMB,SysTotalMemMB
1,6811.4794,6345.0894,0.9800,6345.0894,0,17,0.00,54.64,38.56,local,Mac OS X,aarch64,15.2,8,11.84,73.16,8192.00
2,8727.9458,6457.9112,0.9800,112.8218,1,23,63.89,97.30,53.63,local,Mac OS X,aarch64,15.2,8,11.30,78.25,8192.00
3,8727.9458,6512.0392,0.9700,54.1280,1,23,59.45,45.32,71.69,local,Mac OS X,aarch64,15.2,8,11.42,63.78,8192.00
4,8945.2151,6572.7138,0.9100,60.6747,1,20,61.55,69.15,87.80,local,Mac OS X,aarch64,15.2,8,10.60,70.94,8192.00
5,8945.2151,6571.7119,0.9400,1.0019,1,20,65.94,48.24,102.77,local,Mac OS X,aarch64,15.2,8,10.18,64.52,8192.00
6,8945.2151,6756.3582,0.9500,184.6463,1,20,64.80,46.71,118.25,local,Mac OS X,aarch64,15.2,8,10.21,64.63,8192.00
7,8945.2151,6923.1729,0.9000,166.8147,1,20,62.14,126.93,133.87,local,Mac OS X,aarch64,15.2,8,9.96,138.44,8192.00
8,8945.2151,6999.8640,0.9500,76.6911,1,20,63.88,79.67,149.41,local,Mac OS X,aarch64,15.2,8,11.01,76.77,8192.00
9,8945.2151,6985.2007,0.9500,14.6632,1,20,63.01,156.69,165.19,local,Mac OS X,aarch64,15.2,8,10.74,165.31,8192.00
10,8945.2151,7114.5096,0.9500,129.3089,1,20,61.62,81.10,182.06,local,Mac OS X,aarch64,15.2,8,11.46,118.81,8192.00
11,8945.2151,6952.2785,0.9400,162.2311,1,20,63.34,53.86,197.09,local,Mac OS X,aarch64,15.2,8,12.46,90.63,8192.00
12,8945.2151,7084.8921,0.9400,132.6136,1,20,61.33,63.66,212.70,local,Mac OS X,aarch64,15.2,8,12.13,90.91,8192.00
13,8945.2151,7025.8448,0.9200,59.0473,1,20,63.36,100.45,227.26,local,Mac OS X,aarch64,15.2,8,10.75,68.00,8192.00
14,8945.2151,6828.9034,0.9800,196.9414,1,20,64.53,113.80,242.58,local,Mac OS X,aarch64,15.2,8,11.41,59.33,8192.00
15,8945.2151,6813.5378,0.9600,15.3656,1,20,62.60,111.99,257.17,local,Mac OS X,aarch64,15.2,8,11.60,104.75,8192.00
16,8945.2151,7101.5157,0.9400,287.9779,1,20,64.00,130.87,272.33,local,Mac OS X,aarch64,15.2,8,11.62,63.88,8192.00
17,8945.2151,6986.6919,0.9600,114.8239,1,20,65.18,60.26,287.34,local,Mac OS X,aarch64,15.2,8,10.76,92.83,8192.00
18,8945.2151,7016.1321,0.9300,29.4402,1,20,63.83,192.81,302.88,local,Mac OS X,aarch64,15.2,8,10.72,65.78,8192.00
19,8945.2151,6799.1270,0.9300,217.0051,1,20,65.16,148.21,317.83,local,Mac OS X,aarch64,15.2,8,10.75,58.55,8192.00
20,8945.2151,6752.1961,0.9200,46.9309,1,20,63.91,159.70,332.97,local,Mac OS X,aarch64,15.2,8,11.26,69.38,8192.00
21,8945.2151,6916.6747,0.9500,164.4786,1,20,63.38,97.37,347.70,local,Mac OS X,aarch64,15.2,8,10.80,91.16,8192.00
22,8945.2151,6904.2972,0.9600,12.3776,1,20,63.60,189.69,362.75,local,Mac OS X,aarch64,15.2,8,10.80,87.89,8192.00
23,8945.2151,6859.9656,0.9600,44.3315,1,20,64.94,62.71,377.57,local,Mac OS X,aarch64,15.2,8,10.05,64.88,8192.00
24,8945.2151,6860.7892,0.9400,0.8236,1,20,62.25,202.67,393.16,local,Mac OS X,aarch64,15.2,8,10.24,113.42,8192.00
25,8945.2151,6762.1295,0.9400,98.6597,1,20,63.35,86.46,408.11,local,Mac OS X,aarch64,15.2,8,10.51,68.05,8192.00
26,8945.2151,6917.3314,0.9500,155.2019,1,20,63.73,135.00,423.63,local,Mac OS X,aarch64,15.2,8,11.23,79.56,8192.00
27,8945.2151,6917.0193,0.9300,0.3120,1,20,64.51,149.87,438.51,local,Mac OS X,aarch64,15.2,8,10.80,99.27,8192.00
28,8945.2151,7041.2532,0.9500,124.2339,1,20,64.85,73.33,453.88,local,Mac OS X,aarch64,15.2,8,10.68,196.69,8192.00
29,9017.4218,6858.9538,0.9400,182.2993,1,19,65.19,141.04,469.01,local,Mac OS X,aarch64,15.2,8,10.96,166.56,8192.00
30,9017.4218,7109.8862,0.9300,250.9324,1,19,62.92,142.92,484.41,local,Mac OS X,aarch64,15.2,8,10.38,82.47,8192.00
31,9017.4218,7015.2188,0.9400,94.6675,1,19,64.97,143.77,498.87,local,Mac OS X,aarch64,15.2,8,11.08,68.38,8192.00
32,9017.4218,7138.7063,0.9400,123.4875,1,19,62.81,161.56,514.23,local,Mac OS X,aarch64,15.2,8,10.46,77.06,8192.00
33,9017.4218,6929.1024,0.9600,209.6039,1,19,65.56,96.14,529.36,local,Mac OS X,aarch64,15.2,8,10.38,240.61,8192.00
34,9017.4218,6838.8263,0.9500,90.2761,1,19,64.02,150.60,545.84,local,Mac OS X,aarch64,15.2,8,9.46,74.44,8192.00
35,9017.4218,6825.9985,0.9600,12.8278,1,19,64.66,175.19,561.22,local,Mac OS X,aarch64,15.2,8,9.89,114.58,8192.00
36,9017.4218,7266.8320,0.9000,440.8335,1,19,64.22,220.22,576.88,local,Mac OS X,aarch64,15.2,8,9.54,114.80,8192.00
37,9089.5118,6963.1716,0.9800,303.6605,1,18,65.63,179.86,592.20,local,Mac OS X,aarch64,15.2,8,9.13,66.14,8192.00
38,9089.5118,6843.2066,0.9400,119.9650,1,18,62.57,175.22,607.62,local,Mac OS X,aarch64,15.2,8,9.09,79.05,8192.00
39,9233.3181,7073.0003,0.9200,229.7938,1,16,66.12,114.41,622.79,local,Mac OS X,aarch64,15.2,8,9.44,115.30,8192.00
40,9233.3181,7090.0948,0.9500,17.0945,1,16,63.72,230.51,638.11,local,Mac OS X,aarch64,15.2,8,8.81,68.30,8192.00
41,9233.3181,6897.1361,0.9400,192.9587,1,16,62.85,184.02,652.85,local,Mac OS X,aarch64,15.2,8,8.59,145.03,8192.00
42,9233.3181,7045.0943,0.9000,147.9582,1,16,63.29,121.21,668.65,local,Mac OS X,aarch64,15.2,8,9.27,81.80,8192.00
43,9233.3181,7233.3900,0.9100,188.2957,1,16,63.04,177.25,684.12,local,Mac OS X,aarch64,15.2,8,9.16,75.83,8192.00
44,9233.3181,7261.2283,0.9300,27.8383,1,16,61.83,233.81,700.74,local,Mac OS X,aarch64,15.2,8,11.02,66.31,8192.00
45,9233.3181,7108.9775,0.9500,152.2507,1,16,63.20,120.85,716.65,local,Mac OS X,aarch64,15.2,8,10.76,77.81,8192.00
46,9233.3181,7099.8934,0.9600,9.0841,1,16,63.66,32.18,733.21,local,Mac OS X,aarch64,15.2,8,10.65,105.91,8192.00
47,9233.3181,6961.3176,0.9600,138.5758,1,16,59.24,391.55,750.36,local,Mac OS X,aarch64,15.2,8,12.36,80.94,8192.00
48,9233.3181,7130.6284,0.9300,169.3107,1,16,60.52,315.33,767.80,local,Mac OS X,aarch64,15.2,8,12.41,104.08,8192.00
49,9233.3181,7123.8553,0.9300,6.7731,1,16,63.88,326.82,784.35,local,Mac OS X,aarch64,15.2,8,12.87,65.31,8192.00
50,9233.3181,7205.2814,0.9600,81.4261,1,16,64.35,330.34,799.89,local,Mac OS X,aarch64,15.2,8,12.40,67.45,8192.00
51,9233.3181,7245.4642,0.9400,40.1828,1,16,63.47,280.11,816.27,local,Mac OS X,aarch64,15.2,8,12.22,93.22,8192.00
52,9233.3181,7199.5735,0.9300,45.8907,1,16,62.62,275.81,831.76,local,Mac OS X,aarch64,15.2,8,11.80,203.11,8192.00
53,9233.3181,7092.9738,0.9200,106.5998,1,16,63.06,232.59,847.93,local,Mac OS X,aarch64,15.2,8,10.71,68.55,8192.00
54,9233.3181,7076.0964,0.9300,16.8774,1,16,63.54,111.84,863.72,local,Mac OS X,aarch64,15.2,8,10.13,61.13,8192.00
55,9233.3181,7276.8384,0.9400,200.7421,1,16,61.06,374.75,880.07,local,Mac OS X,aarch64,15.2,8,9.77,146.78,8192.00
56,9233.3181,7118.1042,0.9700,158.7342,1,16,65.59,286.09,895.44,local,Mac OS X,aarch64,15.2,8,11.16,66.33,8192.00
57,9233.3181,7304.1144,0.9300,186.0102,1,16,63.64,174.87,911.61,local,Mac OS X,aarch64,15.2,8,10.65,104.72,8192.00
58,9233.3181,7310.4382,0.9400,6.3238,1,16,63.84,120.63,927.51,local,Mac OS X,aarch64,15.2,8,11.24,82.89,8192.00
59,9233.3181,7198.9611,0.9400,111.4772,1,16,65.08,31.94,943.06,local,Mac OS X,aarch64,15.2,8,11.61,79.08,8192.00
60,9233.3181,7027.6311,0.9800,171.3299,1,16,62.53,338.63,958.48,local,Mac OS X,aarch64,15.2,8,11.48,70.14,8192.00
61,9233.3181,7073.2252,0.9800,45.5941,1,16,61.52,214.36,974.80,local,Mac OS X,aarch64,15.2,8,13.07,163.47,8192.00
62,9233.3181,7139.2291,0.9500,66.0039,1,16,58.30,158.37,991.52,local,Mac OS X,aarch64,15.2,8,15.37,72.92,8192.00
63,9233.3181,7137.6308,0.9400,1.5982,1,16,61.45,109.07,1007.77,local,Mac OS X,aarch64,15.2,8,15.54,65.20,8192.00
64,9305.0206,7148.3377,0.9600,10.7068,1,15,60.00,108.90,1024.53,local,Mac OS X,aarch64,15.2,8,15.87,172.27,8192.00
65,9305.0206,7266.8716,0.9000,118.5339,1,15,56.67,41.20,1041.37,local,Mac OS X,aarch64,15.2,8,17.10,113.08,8192.00
66,9305.0206,7172.1527,0.9200,94.7188,1,15,56.13,378.50,1059.10,local,Mac OS X,aarch64,15.2,8,17.12,61.98,8192.00
67,9305.0206,7331.9404,0.9400,159.7876,1,15,58.41,330.30,1077.26,local,Mac OS X,aarch64,15.2,8,17.86,154.06,8192.00
68,9305.0206,7470.8653,0.9600,138.9249,1,15,61.19,201.09,1093.84,local,Mac OS X,aarch64,15.2,8,17.47,177.05,8192.00
69,9305.0206,7285.8580,0.9700,185.0073,1,15,57.26,121.34,1111.67,local,Mac OS X,aarch64,15.2,8,17.19,155.64,8192.00
70,9305.0206,7385.3691,0.9700,99.5111,1,15,61.31,361.17,1130.10,local,Mac OS X,aarch64,15.2,8,14.72,125.45,8192.00
71,9305.0206,7441.1261,0.9400,55.7570,1,15,64.31,274.43,1146.37,local,Mac OS X,aarch64,15.2,8,13.90,69.13,8192.00
72,9305.0206,7210.8953,0.9500,230.2307,1,15,65.51,164.30,1161.61,local,Mac OS X,aarch64,15.2,8,13.86,100.44,8192.00
73,9305.0206,7151.5775,0.9300,59.3178,1,15,62.34,75.57,1177.21,local,Mac OS X,aarch64,15.2,8,12.08,63.70,8192.00
74,9305.0206,7146.7794,0.9400,4.7982,1,15,66.89,383.94,1192.27,local,Mac OS X,aarch64,15.2,8,12.15,66.41,8192.00
75,9305.0206,7479.6327,0.9200,332.8533,1,15,63.97,250.72,1207.48,local,Mac OS X,aarch64,15.2,8,11.41,150.70,8192.00
76,9305.0206,7302.6213,0.9300,177.0114,1,15,64.17,159.93,1222.39,local,Mac OS X,aarch64,15.2,8,11.04,68.95,8192.00
77,9305.0206,7329.7991,0.9100,27.1778,1,15,63.90,354.33,1237.73,local,Mac OS X,aarch64,15.2,8,10.25,72.45,8192.00
78,9305.0206,7177.3705,0.9100,152.4286,1,15,64.83,223.07,1252.94,local,Mac OS X,aarch64,15.2,8,9.64,190.81,8192.00
79,9305.0206,7251.3040,0.9000,73.9334,1,15,62.76,108.94,1268.43,local,Mac OS X,aarch64,15.2,8,9.72,70.55,8192.00
80,9305.0206,7503.8684,0.9600,252.5645,1,15,62.72,352.65,1283.73,local,Mac OS X,aarch64,15.2,8,10.38,171.95,8192.00
81,9305.0206,7225.1242,0.9600,278.7443,1,15,57.88,255.60,1300.42,local,Mac OS X,aarch64,15.2,8,10.38,139.16,8192.00
82,9305.0206,6963.7894,0.9700,261.3348,1,15,61.80,126.30,1316.64,local,Mac OS X,aarch64,15.2,8,11.55,168.08,8192.00
83,9305.0206,7080.4528,0.9500,116.6634,1,15,59.91,37.56,1332.65,local,Mac OS X,aarch64,15.2,8,14.96,101.06,8192.00
84,9305.0206,7163.7848,0.9300,83.3320,1,15,58.74,329.00,1349.23,local,Mac OS X,aarch64,15.2,8,14.42,75.77,8192.00
85,9305.0206,7381.2799,0.9300,217.4950,1,15,60.59,201.18,1365.03,local,Mac OS X,aarch64,15.2,8,13.28,78.28,8192.00
86,9305.0206,7219.9576,0.9200,161.3223,1,15,60.81,62.38,1381.26,local,Mac OS X,aarch64,15.2,8,15.30,80.11,8192.00
87,9305.0206,7136.3194,0.9700,83.6382,1,15,61.99,296.81,1397.77,local,Mac OS X,aarch64,15.2,8,14.18,88.13,8192.00
88,9305.0206,6999.3723,0.9700,136.9471,1,15,59.39,154.57,1414.68,local,Mac OS X,aarch64,15.2,8,13.07,131.09,8192.00
89,9305.0206,7112.8016,0.9400,113.4293,1,15,59.81,400.31,1430.63,local,Mac OS X,aarch64,15.2,8,13.16,89.81,8192.00
90,9305.0206,7336.9394,0.9300,224.1379,1,15,57.88,246.09,1449.20,local,Mac OS X,aarch64,15.2,8,12.81,136.95,8192.00
91,9305.0206,7185.9745,0.9300,150.9649,1,15,53.92,149.85,1474.53,local,Mac OS X,aarch64,15.2,8,14.72,168.42,8192.00
92,9305.0206,7146.4656,0.9400,39.5089,1,15,55.16,68.63,1497.00,local,Mac OS X,aarch64,15.2,8,13.81,74.64,8192.00
93,9305.0206,7369.7636,0.9300,223.2980,1,15,58.28,286.90,1516.23,local,Mac OS X,aarch64,15.2,8,16.47,101.58,8192.00
94,9305.0206,7032.3083,0.9500,337.4553,1,15,54.25,181.69,1534.50,local,Mac OS X,aarch64,15.2,8,17.80,134.80,8192.00
95,9305.0206,6978.3301,0.9100,53.9782,1,15,46.42,89.50,1554.34,local,Mac OS X,aarch64,15.2,8,21.32,212.39,8192.00
96,9305.0206,7148.5233,0.9400,170.1932,1,15,55.27,243.78,1571.97,local,Mac OS X,aarch64,15.2,8,22.30,79.77,8192.00
97,9305.0206,7106.0579,0.9300,42.4654,1,15,61.36,32.37,1588.07,local,Mac OS X,aarch64,15.2,8,19.84,62.00,8192.00
98,9305.0206,7201.7014,0.9400,95.6435,1,15,61.27,276.58,1603.84,local,Mac OS X,aarch64,15.2,8,18.86,76.64,8192.00
99,9305.0206,7245.7312,0.9400,44.0298,1,15,60.78,98.17,1620.47,local,Mac OS X,aarch64,15.2,8,17.36,72.56,8192.00
100,9305.0206,6937.6200,0.9400,308.1112,1,15,61.68,370.03,1636.48,local,Mac OS X,aarch64,15.2,8,17.38,181.77,8192.00
101,9305.0206,6932.0999,0.9800,5.5201,1,15,58.86,260.85,1652.97,local,Mac OS X,aarch64,15.2,8,16.91,170.53,8192.00
102,9305.0206,6945.3256,0.9600,13.2257,1,15,54.84,206.15,1672.44,local,Mac OS X,aarch64,15.2,8,19.07,71.41,8192.00
103,9305.0206,7158.1231,0.9500,212.7975,1,15,54.16,45.92,1690.44,local,Mac OS X,aarch64,15.2,8,18.46,77.70,8192.00
104,9305.0206,7026.3820,0.9400,131.7410,1,15,58.68,258.38,1706.52,local,Mac OS X,aarch64,15.2,8,19.19,81.67,8192.00
105,9305.0206,6917.9611,0.9400,108.4209,1,15,63.07,149.69,1722.21,local,Mac OS X,aarch64,15.2,8,18.43,73.88,8192.00
106,9305.0206,6947.3352,0.9400,29.3741,1,15,59.38,59.96,1737.72,local,Mac OS X,aarch64,15.2,8,18.62,73.38,8192.00
107,9305.0206,6949.0511,0.9300,1.7159,1,15,60.87,364.80,1753.10,local,Mac OS X,aarch64,15.2,8,18.17,95.64,8192.00
108,9305.0206,7124.9334,0.9500,175.8823,1,15,59.86,241.60,1768.79,local,Mac OS X,aarch64,15.2,8,16.81,81.38,8192.00
109,9305.0206,7165.7417,0.9700,40.8083,1,15,60.13,63.87,1784.56,local,Mac OS X,aarch64,15.2,8,15.31,141.84,8192.00
110,9305.0206,7098.4745,0.9600,67.2672,1,15,61.04,325.69,1800.69,local,Mac OS X,aarch64,15.2,8,15.34,78.38,8192.00
111,9305.0206,7018.9805,0.9300,79.4940,1,15,57.03,288.40,1817.63,local,Mac OS X,aarch64,15.2,8,15.18,82.03,8192.00
112,9305.0206,6880.4947,0.9800,138.4859,1,15,57.15,144.16,1838.06,local,Mac OS X,aarch64,15.2,8,18.75,136.36,8192.00
113,9305.0206,7050.8588,0.9900,170.3641,1,15,60.60,50.03,1853.96,local,Mac OS X,aarch64,15.2,8,16.97,81.05,8192.00
114,9305.0206,6909.0658,0.9800,141.7930,1,15,59.24,316.91,1871.47,local,Mac OS X,aarch64,15.2,8,17.63,100.61,8192.00
115,9305.0206,7065.9355,0.9500,156.8697,1,15,52.69,211.10,1895.45,local,Mac OS X,aarch64,15.2,8,20.83,91.92,8192.00
116,9305.0206,7118.9046,0.9300,52.9691,1,15,60.34,145.95,1916.05,local,Mac OS X,aarch64,15.2,8,20.59,63.69,8192.00
117,9305.0206,7201.9985,0.9900,83.0939,1,15,55.36,397.27,1933.54,local,Mac OS X,aarch64,15.2,8,22.32,105.78,8192.00
118,9305.0206,7108.0276,0.9500,93.9709,1,15,53.87,268.16,1951.75,local,Mac OS X,aarch64,15.2,8,30.16,125.05,8192.00
119,9305.0206,7133.5751,0.9400,25.5475,1,15,61.80,141.23,1968.00,local,Mac OS X,aarch64,15.2,8,28.92,155.72,8192.00
120,9305.0206,7039.3034,0.9200,94.2717,1,15,58.89,155.18,1983.70,local,Mac OS X,aarch64,15.2,8,26.32,68.52,8192.00
121,9305.0206,7205.4295,0.9100,166.1261,1,15,61.39,84.43,1999.29,local,Mac OS X,aarch64,15.2,8,21.77,79.75,8192.00
122,9305.0206,7189.5195,0.9200,15.9100,1,15,59.45,370.39,2015.87,local,Mac OS X,aarch64,15.2,8,18.47,83.09,8192.00
123,9305.0206,7251.3305,0.9200,61.8110,1,15,61.04,259.59,2031.55,local,Mac OS X,aarch64,15.2,8,16.17,145.38,8192.00
124,9305.0206,6952.4010,0.9400,298.9295,1,15,59.66,178.39,2048.73,local,Mac OS X,aarch64,15.2,8,22.49,181.42,8192.00
125,9305.0206,7193.7897,0.9300,241.3887,1,15,57.43,67.66,2064.42,local,Mac OS X,aarch64,15.2,8,21.19,72.77,8192.00
126,9305.0206,7100.9259,0.9600,92.8638,1,15,54.02,338.97,2083.67,local,Mac OS X,aarch64,15.2,8,19.30,158.52,8192.00
127,9305.0206,6874.4596,0.9800,226.4663,1,15,56.09,284.40,2105.64,local,Mac OS X,aarch64,15.2,8,24.43,111.34,8192.00
128,9305.0206,7107.7102,0.9300,233.2506,1,15,55.62,177.03,2125.18,local,Mac OS X,aarch64,15.2,8,22.63,107.55,8192.00
129,9305.0206,7157.3067,0.9500,49.5965,1,15,59.90,388.84,2141.68,local,Mac OS X,aarch64,15.2,8,20.36,92.55,8192.00
130,9305.0206,7224.6789,0.9500,67.3723,1,15,60.22,199.56,2158.62,local,Mac OS X,aarch64,15.2,8,19.05,71.27,8192.00
131,9305.0206,7244.0358,0.9400,19.3569,1,15,61.31,94.97,2174.21,local,Mac OS X,aarch64,15.2,8,19.62,205.77,8192.00
132,9305.0206,7011.0401,0.9300,232.9957,1,15,58.86,65.21,2190.97,local,Mac OS X,aarch64,15.2,8,17.44,70.61,8192.00
133,9305.0206,6862.8101,0.9800,148.2300,1,15,57.04,329.46,2208.12,local,Mac OS X,aarch64,15.2,8,21.59,181.89,8192.00
134,9305.0206,6819.5524,0.9600,43.2578,1,15,61.01,150.86,2224.60,local,Mac OS X,aarch64,15.2,8,19.65,85.89,8192.00
135,9305.0206,6934.3006,0.9600,114.7482,1,15,60.32,407.98,2241.16,local,Mac OS X,aarch64,15.2,8,18.69,138.31,8192.00
136,9305.0206,7005.9883,0.9500,71.6878,1,15,58.02,302.94,2258.12,local,Mac OS X,aarch64,15.2,8,17.81,64.97,8192.00
137,9305.0206,7026.8378,0.9600,20.8495,1,15,60.80,204.35,2274.57,local,Mac OS X,aarch64,15.2,8,17.72,92.69,8192.00
138,9305.0206,6942.4993,0.9300,84.3386,1,15,58.58,68.18,2294.64,local,Mac OS X,aarch64,15.2,8,18.92,109.56,8192.00
139,9305.0206,7010.4829,0.9400,67.9837,1,15,57.97,298.07,2313.47,local,Mac OS X,aarch64,15.2,8,20.65,79.70,8192.00
140,9305.0206,7002.1799,0.9600,8.3030,1,15,62.03,124.07,2330.66,local,Mac OS X,aarch64,15.2,8,21.99,202.25,8192.00
141,9305.0206,7102.6727,0.9500,100.4927,1,15,55.85,309.05,2348.36,local,Mac OS X,aarch64,15.2,8,23.64,77.55,8192.00
142,9305.0206,7181.7323,0.9600,79.0596,1,15,57.48,187.37,2365.19,local,Mac OS X,aarch64,15.2,8,23.92,144.06,8192.00
143,9305.0206,6931.9168,0.9800,249.8154,1,15,60.03,90.65,2381.24,local,Mac OS X,aarch64,15.2,8,20.66,67.61,8192.00
144,9305.0206,6841.4801,0.9900,90.4368,1,15,60.30,275.61,2397.24,local,Mac OS X,aarch64,15.2,8,20.07,71.11,8192.00
145,9305.0206,7057.8527,0.9500,216.3726,1,15,59.42,117.62,2412.84,local,Mac OS X,aarch64,15.2,8,19.52,101.98,8192.00
146,9305.0206,6903.0772,0.9600,154.7755,1,15,60.37,361.24,2429.47,local,Mac OS X,aarch64,15.2,8,19.89,105.00,8192.00
147,9305.0206,7030.6953,0.9600,127.6181,1,15,61.15,210.90,2445.33,local,Mac OS X,aarch64,15.2,8,18.51,105.89,8192.00
148,9305.0206,6935.7390,0.9100,94.9563,1,15,55.68,156.21,2463.34,local,Mac OS X,aarch64,15.2,8,28.43,169.05,8192.00
149,9305.0206,7052.7462,0.9400,117.0072,1,15,59.12,389.51,2479.98,local,Mac OS X,aarch64,15.2,8,23.34,180.86,8192.00
150,9305.0206,7078.1204,0.9400,25.3742,1,15,52.98,296.70,2498.41,local,Mac OS X,aarch64,15.2,8,27.02,179.33,8192.00
151,9305.0206,6941.4258,0.9200,136.6945,1,15,53.82,264.02,2515.66,local,Mac OS X,aarch64,15.2,8,33.57,171.16,8192.00
152,9305.0206,6800.9148,0.9700,140.5110,1,15,61.29,158.94,2533.79,local,Mac OS X,aarch64,15.2,8,29.83,125.06,8192.00
153,9305.0206,7115.9846,0.9400,315.0698,1,15,59.45,71.14,2550.19,local,Mac OS X,aarch64,15.2,8,25.73,99.09,8192.00
154,9305.0206,7364.5903,0.9600,248.6057,1,15,60.96,260.12,2566.36,local,Mac OS X,aarch64,15.2,8,24.21,77.20,8192.00
155,9305.0206,7441.1500,0.9400,76.5597,1,15,58.01,53.60,2583.04,local,Mac OS X,aarch64,15.2,8,22.95,162.64,8192.00
156,9305.0206,7306.9825,0.9700,134.1675,1,15,61.53,293.64,2598.78,local,Mac OS X,aarch64,15.2,8,26.00,108.13,8192.00
157,9305.0206,7037.7121,0.9300,269.2704,1,15,58.96,183.95,2615.19,local,Mac OS X,aarch64,15.2,8,29.10,182.16,8192.00
158,9305.0206,7188.1680,0.9400,150.4559,1,15,58.96,428.30,2631.25,local,Mac OS X,aarch64,15.2,8,27.02,153.02,8192.00
159,9305.0206,7184.9401,0.9600,3.2279,1,15,58.42,361.16,2647.55,local,Mac OS X,aarch64,15.2,8,29.96,123.97,8192.00
160,9305.0206,7221.4113,0.9300,36.4712,1,15,54.59,264.85,2665.68,local,Mac OS X,aarch64,15.2,8,28.54,177.28,8192.00
161,9305.0206,6973.9314,0.9600,247.4800,1,15,52.78,170.09,2686.61,local,Mac OS X,aarch64,15.2,8,32.58,189.08,8192.00
162,9305.0206,7028.0733,0.9300,54.1419,1,15,57.19,391.38,2704.55,local,Mac OS X,aarch64,15.2,8,30.53,162.77,8192.00
163,9305.0206,7328.5855,0.9300,300.5122,1,15,58.52,264.28,2720.64,local,Mac OS X,aarch64,15.2,8,28.25,85.25,8192.00
164,9305.0206,7240.9002,0.9400,87.6854,1,15,57.44,170.10,2738.10,local,Mac OS X,aarch64,15.2,8,26.35,95.91,8192.00
165,9305.0206,7128.8750,0.9800,112.0251,1,15,51.41,391.80,2760.92,local,Mac OS X,aarch64,15.2,8,23.54,89.47,8192.00
166,9305.0206,7149.9278,0.9700,21.0527,1,15,57.53,175.08,2782.86,local,Mac OS X,aarch64,15.2,8,19.35,69.11,8192.00
167,9305.0206,7099.0828,0.9500,50.8449,1,15,58.58,253.60,2803.62,local,Mac OS X,aarch64,15.2,8,19.25,82.98,8192.00
168,9305.0206,6996.8703,0.9500,102.2125,1,15,55.52,114.25,2824.90,local,Mac OS X,aarch64,15.2,8,18.41,81.61,8192.00
169,9305.0206,6990.0208,0.9600,6.8495,1,15,58.47,412.06,2846.51,local,Mac OS X,aarch64,15.2,8,17.72,121.53,8192.00
170,9305.0206,7006.4396,0.9400,16.4188,1,15,58.85,288.81,2863.20,local,Mac OS X,aarch64,15.2,8,15.87,67.67,8192.00
171,9305.0206,7213.7825,0.9500,207.3429,1,15,60.09,161.68,2879.55,local,Mac OS X,aarch64,15.2,8,15.74,83.73,8192.00
172,9305.0206,7153.6801,0.9700,60.1024,1,15,61.15,389.87,2895.49,local,Mac OS X,aarch64,15.2,8,16.68,77.97,8192.00
173,9305.0206,7336.0224,0.9500,182.3423,1,15,58.29,265.27,2911.06,local,Mac OS X,aarch64,15.2,8,16.42,59.52,8192.00
174,9305.0206,7109.2614,0.9400,226.7610,1,15,61.78,150.63,2926.24,local,Mac OS X,aarch64,15.2,8,15.28,77.94,8192.00
175,9305.0206,7067.1628,0.9500,42.0985,1,15,58.88,74.94,2942.24,local,Mac OS X,aarch64,15.2,8,15.27,59.61,8192.00
176,9305.0206,7304.7259,0.9600,237.5631,1,15,60.34,234.71,2958.47,local,Mac OS X,aarch64,15.2,8,14.58,144.81,8192.00
177,9305.0206,7152.5945,0.9600,152.1314,1,15,62.36,158.90,2973.25,local,Mac OS X,aarch64,15.2,8,13.74,67.77,8192.00
178,9305.0206,6955.8506,0.9400,196.7439,1,15,64.36,112.26,2987.29,local,Mac OS X,aarch64,15.2,8,11.43,76.06,8192.00
179,9305.0206,6791.3530,0.9500,164.4976,1,15,65.44,378.20,3001.71,local,Mac OS X,aarch64,15.2,8,10.30,81.70,8192.00
180,9305.0206,6955.9037,0.9200,164.5508,1,15,63.93,349.44,3015.52,local,Mac OS X,aarch64,15.2,8,10.01,82.03,8192.00
