Generación,Mejor Fitness Generación,Fitness Global,Fitness Promedio,Diversidad,Peor Fitness,CPU (%),Memoria (%),Tiempo (s),Goles Favor,Goles Contra,OS,OS Version,Java Version,OS Arquitectura,CPUs (configurados),Population Size,Mutation Rate,Crossover Rate
742,32.50,48.25,28.90,11.47,28.00,28.77,84.247,1690.057,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
743,32.50,48.25,28.90,11.64,28.00,23.34,84.207,1692.362,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
744,32.50,48.25,28.45,11.28,28.00,21.46,84.394,1694.628,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
745,32.50,48.25,28.45,11.36,28.00,22.63,84.244,1696.948,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
746,34.75,48.25,29.58,11.77,28.00,22.22,84.464,1699.315,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
747,32.50,48.25,30.25,11.25,28.00,21.03,84.480,1701.632,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
748,32.50,48.25,31.15,10.62,28.00,21.63,84.559,1703.956,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
749,32.50,48.25,30.70,11.17,28.00,22.71,84.500,1706.309,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
750,32.50,48.25,30.93,11.33,28.00,23.37,84.424,1708.657,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
751,34.75,48.25,32.28,11.14,28.00,22.83,84.302,1710.948,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
752,34.75,48.25,32.73,11.60,28.00,26.62,84.676,1712.895,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
753,34.75,48.25,31.83,11.86,28.00,24.63,84.352,1715.000,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
754,34.75,48.25,32.28,11.63,28.00,22.52,84.424,1717.269,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
755,37.00,48.25,30.70,12.10,28.00,22.78,84.246,1719.596,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
756,34.75,48.25,30.48,10.88,28.00,24.42,84.220,1721.894,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
757,34.75,48.25,30.48,10.70,28.00,25.24,84.063,1724.234,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
758,34.75,48.25,31.15,10.67,28.00,23.94,84.111,1726.193,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
759,34.75,48.25,30.70,11.38,28.00,24.82,83.789,1728.503,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
760,34.75,48.25,30.93,11.19,28.00,25.31,83.788,1730.881,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
761,32.50,48.25,30.70,11.88,28.00,27.49,83.883,1733.172,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
762,32.50,48.25,30.70,11.22,28.00,24.05,84.047,1735.144,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
763,32.50,48.25,30.48,11.56,25.75,22.02,83.964,1737.467,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
764,32.50,48.25,31.15,11.92,28.00,23.26,84.022,1739.847,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
765,32.50,48.25,32.05,11.51,28.00,26.12,84.286,1742.171,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
766,32.50,48.25,32.50,11.15,32.50,26.42,84.176,1744.517,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
767,32.50,48.25,32.05,10.91,28.00,21.96,83.803,1746.874,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
768,32.50,48.25,30.25,12.45,28.00,24.26,84.025,1749.185,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
769,34.75,48.25,31.60,12.11,28.00,40.30,84.455,1751.005,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
770,34.75,48.25,30.25,12.36,28.00,35.81,85.204,1752.987,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
771,34.75,48.25,31.15,11.52,28.00,30.57,85.209,1755.363,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
772,39.25,48.25,32.95,11.78,28.00,26.23,84.425,1757.653,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
773,39.25,48.25,32.95,12.26,28.00,24.00,84.346,1759.699,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
774,39.25,48.25,31.83,12.60,28.00,23.70,84.391,1762.027,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
775,39.25,48.25,32.73,12.19,28.00,23.08,84.042,1764.326,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
776,39.25,48.25,32.50,11.96,28.00,23.45,84.033,1766.613,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
777,39.25,48.25,32.05,12.25,28.00,26.68,83.955,1768.940,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
778,39.25,48.25,30.70,11.64,28.00,27.00,84.061,1771.323,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
779,39.25,48.25,32.50,11.23,28.00,25.43,83.845,1773.572,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
780,39.25,48.25,33.18,11.26,28.00,29.43,83.838,1775.916,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
781,39.25,48.25,32.05,11.60,28.00,28.67,83.736,1778.273,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
782,34.75,48.25,30.03,11.64,28.00,25.05,83.846,1780.646,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
783,34.75,48.25,30.03,11.69,28.00,24.26,83.838,1782.958,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
784,34.75,48.25,29.58,11.33,28.00,49.61,84.452,1785.322,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
785,34.75,48.25,29.80,11.65,28.00,49.75,85.285,1787.650,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
786,34.75,48.25,30.25,12.01,28.00,51.88,85.239,1789.979,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
787,34.75,48.25,30.70,11.51,28.00,49.63,85.081,1792.269,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
788,34.75,48.25,32.28,10.73,28.00,37.18,84.724,1794.547,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
789,34.75,48.25,32.05,8.27,28.00,37.22,84.726,1796.883,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
790,34.75,48.25,32.95,8.23,28.00,27.55,84.489,1798.848,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
791,34.75,48.25,33.18,7.02,28.00,25.81,84.346,1801.109,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
792,34.75,48.25,32.05,8.38,28.00,27.61,84.517,1803.410,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
793,34.75,48.25,32.73,9.58,28.00,24.02,84.039,1805.741,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
794,34.75,48.25,31.83,10.79,28.00,24.30,84.230,1808.040,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
795,34.75,48.25,31.38,10.91,28.00,23.94,83.902,1810.356,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
796,34.75,48.25,30.48,11.64,28.00,23.00,83.779,1812.667,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
797,34.75,48.25,32.28,10.80,28.00,21.78,83.876,1814.633,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
798,34.75,48.25,30.25,11.30,28.00,23.00,83.936,1816.999,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
799,34.75,48.25,32.28,11.12,28.00,21.65,83.780,1819.348,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
800,34.75,48.25,31.60,11.62,28.00,23.64,84.104,1821.657,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
801,34.75,48.25,31.60,11.96,28.00,27.91,84.019,1823.988,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
802,34.75,48.25,31.83,11.61,28.00,25.05,84.284,1826.241,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
803,34.75,48.25,32.05,11.71,28.00,25.66,83.922,1828.570,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
804,34.75,48.25,31.38,11.87,28.00,22.77,84.002,1830.917,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
805,34.75,48.25,30.70,12.88,28.00,26.13,84.188,1833.191,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
806,34.75,48.25,31.15,12.26,28.00,23.38,83.998,1835.152,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
807,37.00,48.25,32.05,12.03,28.00,22.96,83.958,1837.430,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
808,34.75,48.25,30.93,12.09,28.00,21.39,83.917,1839.795,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
809,32.50,48.25,30.25,12.63,28.00,24.99,83.845,1842.130,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
810,34.75,48.25,30.48,11.74,28.00,22.92,83.813,1844.383,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
811,34.75,48.25,30.48,12.17,28.00,22.36,83.301,1846.760,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
812,34.75,48.25,30.48,12.33,28.00,23.87,83.343,1848.976,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
813,34.75,48.25,31.38,11.10,28.00,24.05,83.669,1851.393,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
814,34.75,48.25,33.18,10.03,28.00,24.56,83.564,1853.693,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
815,34.75,48.25,31.83,11.57,28.00,22.69,83.583,1855.973,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
816,34.75,48.25,30.48,11.93,25.75,23.63,83.567,1858.352,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
817,34.75,48.25,30.70,12.14,25.75,22.83,83.591,1860.723,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
818,34.75,48.25,31.60,12.53,28.00,22.57,83.528,1862.869,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
819,34.75,48.25,30.48,12.33,28.00,25.38,83.446,1865.204,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
820,43.75,48.25,32.73,11.48,28.00,24.86,83.294,1867.505,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
821,43.75,48.25,32.05,11.99,28.00,24.63,83.235,1869.872,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
822,43.75,48.25,32.50,11.47,28.00,30.06,83.410,1872.204,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
823,43.75,48.25,32.73,11.57,28.00,24.06,83.218,1874.522,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
824,34.75,48.25,29.80,12.61,28.00,23.20,83.160,1876.870,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
825,34.75,48.25,31.60,12.53,28.00,24.50,83.601,1879.098,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
826,34.75,48.25,32.73,9.79,32.50,24.69,83.515,1881.067,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
827,34.75,48.25,31.38,10.89,25.75,27.15,83.888,1883.368,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
828,34.75,48.25,31.60,9.63,25.75,23.01,83.840,1885.604,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
829,32.50,48.25,31.60,10.04,28.00,26.24,84.238,1887.960,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
830,32.50,48.25,30.25,11.75,28.00,29.47,84.097,1890.287,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
831,34.75,48.25,31.38,11.61,28.00,25.56,84.274,1892.543,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
832,34.75,48.25,31.83,11.40,28.00,23.33,83.897,1894.780,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
833,34.75,48.25,31.38,11.62,28.00,25.68,83.662,1896.776,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
834,34.75,48.25,32.95,11.12,32.50,30.36,83.378,1899.116,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
835,34.75,48.25,32.28,11.08,28.00,24.74,83.648,1901.504,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
836,34.75,48.25,32.28,11.92,28.00,25.23,83.757,1903.753,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
837,32.50,48.25,29.80,12.08,28.00,24.75,83.688,1906.107,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
838,32.50,48.25,30.70,11.24,28.00,28.74,83.688,1908.489,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
839,32.50,48.25,30.70,12.02,28.00,25.31,83.999,1910.824,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
840,32.50,48.25,31.15,12.26,28.00,23.39,83.655,1913.017,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
841,34.75,48.25,30.93,11.67,28.00,24.07,83.679,1915.303,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
842,32.50,48.25,29.80,12.11,28.00,31.50,83.798,1917.271,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
843,32.50,48.25,30.70,11.45,28.00,24.70,83.826,1919.642,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
844,32.50,48.25,29.35,11.08,28.00,25.44,83.864,1921.998,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
845,32.50,48.25,29.35,12.07,28.00,24.50,83.666,1924.302,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
846,34.75,48.25,28.68,11.89,28.00,26.79,83.668,1926.633,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
847,34.75,48.25,29.13,12.15,28.00,30.75,83.664,1928.602,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
848,32.50,48.25,28.90,10.19,28.00,24.40,83.406,1930.978,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
849,37.00,48.25,29.80,11.17,28.00,30.34,83.684,1933.308,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
850,37.00,48.25,30.25,11.26,28.00,25.95,83.708,1935.630,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
851,32.50,48.25,30.25,11.55,28.00,24.57,83.873,1937.827,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
852,32.50,48.25,29.80,11.75,28.00,25.19,83.711,1940.111,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
853,32.50,48.25,29.58,12.06,25.75,25.76,83.523,1942.150,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
854,34.75,48.25,30.48,11.73,28.00,22.69,83.742,1944.429,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
855,34.75,48.25,30.93,11.43,28.00,24.24,83.633,1946.749,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
856,34.75,48.25,29.35,12.35,25.75,24.98,83.665,1949.093,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
857,34.75,48.25,30.93,11.50,28.00,25.56,83.674,1951.044,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
858,34.75,48.25,30.48,12.01,28.00,25.29,83.808,1953.327,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
859,32.50,48.25,31.15,11.94,28.00,24.50,83.626,1955.674,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
860,37.00,48.25,32.28,11.35,28.00,24.19,83.584,1957.944,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
861,34.75,48.25,31.60,12.16,28.00,24.13,83.618,1960.270,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
862,34.75,48.25,32.50,9.03,28.00,23.88,83.786,1962.155,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
863,34.75,48.25,30.70,10.65,28.00,23.20,83.825,1964.512,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
864,37.00,48.25,31.15,10.69,28.00,23.32,83.359,1966.876,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
865,37.00,48.25,30.70,11.07,28.00,24.62,83.388,1969.215,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
866,37.00,48.25,31.60,11.29,28.00,24.93,83.515,1971.554,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
867,34.75,48.25,30.93,11.11,28.00,25.00,83.562,1973.781,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
868,37.00,48.25,32.73,10.03,28.00,22.75,83.301,1976.093,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
869,37.00,48.25,32.95,11.25,28.00,24.37,83.609,1978.052,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
870,34.75,48.25,30.70,11.77,28.00,26.37,83.630,1980.282,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
871,34.75,48.25,30.48,11.82,28.00,25.38,83.463,1982.655,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
872,34.75,48.25,31.60,11.63,28.00,31.59,83.493,1984.934,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
873,34.75,48.25,31.38,10.53,28.00,21.58,83.814,1987.293,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
874,34.75,48.25,31.60,10.70,28.00,23.63,83.748,1989.511,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
875,34.75,48.25,31.38,11.50,28.00,22.57,83.855,1991.797,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
876,34.75,48.25,30.70,10.92,28.00,28.35,83.746,1994.130,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
877,34.75,48.25,29.35,11.88,28.00,24.50,83.668,1996.471,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
878,34.75,48.25,30.93,11.77,28.00,34.66,83.708,1998.804,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
879,34.75,48.25,30.48,12.22,28.00,49.81,84.964,2000.825,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
880,34.75,48.25,30.03,12.03,28.00,27.24,85.113,2003.214,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
881,46.00,48.25,31.15,12.83,28.00,24.44,85.020,2005.482,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
882,46.00,48.25,30.25,12.97,28.00,25.43,84.551,2007.839,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
883,46.00,48.25,35.65,12.82,28.00,24.70,84.626,2010.108,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
884,46.00,48.25,32.73,12.40,28.00,30.05,84.610,2012.453,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
885,46.00,48.25,30.93,12.28,28.00,24.63,84.222,2014.730,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
886,46.00,48.25,32.50,12.08,28.00,27.86,84.064,2017.105,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
887,46.00,48.25,32.05,12.13,28.00,23.63,84.145,2019.366,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
888,46.00,48.25,32.05,12.55,28.00,25.13,84.155,2021.722,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
889,32.50,48.25,30.25,12.37,28.00,25.30,83.931,2024.029,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
890,34.75,48.25,31.38,12.58,28.00,24.61,83.952,2026.332,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
891,34.75,48.25,30.93,11.87,28.00,27.80,83.856,2028.640,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
892,32.50,48.25,28.90,11.52,28.00,24.75,84.095,2031.006,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
893,34.75,48.25,29.58,12.08,28.00,25.86,83.948,2033.366,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
894,34.75,48.25,28.90,12.37,25.75,24.25,83.923,2035.720,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
895,34.75,48.25,28.68,11.86,28.00,25.12,84.004,2038.049,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
896,34.75,48.25,28.68,12.27,28.00,23.74,84.216,2040.415,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
897,34.75,48.25,29.35,11.78,28.00,26.68,84.303,2042.660,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
898,30.25,48.25,28.23,12.16,28.00,24.01,83.885,2044.981,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
899,28.00,48.25,28.00,12.39,28.00,24.69,83.969,2047.235,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
900,34.75,48.25,28.68,12.01,28.00,25.37,83.963,2049.547,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
901,28.00,48.25,27.78,12.04,25.75,28.79,83.913,2051.908,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
902,32.50,48.25,28.23,12.13,25.75,27.42,83.796,2054.268,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
903,32.50,48.25,28.23,12.51,25.75,25.30,83.786,2056.640,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
904,32.50,48.25,28.68,12.50,25.75,27.61,83.984,2058.953,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
905,32.50,48.25,28.90,12.94,25.75,24.07,84.019,2061.329,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
906,37.00,48.25,30.93,12.35,28.00,24.60,83.749,2063.686,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
907,32.50,48.25,29.80,12.26,28.00,25.44,84.003,2066.072,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
908,34.75,48.25,31.38,11.42,28.00,29.61,83.671,2068.409,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
909,32.50,48.25,30.48,11.70,28.00,24.39,83.833,2070.770,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
910,32.50,48.25,31.38,12.65,28.00,22.70,83.959,2073.102,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
911,32.50,48.25,29.35,12.42,28.00,23.57,84.002,2075.477,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
912,32.50,48.25,29.35,11.79,28.00,25.62,83.713,2077.748,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
913,30.25,48.25,28.68,11.95,28.00,23.46,83.877,2080.089,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
914,34.75,48.25,29.35,11.40,28.00,23.64,83.996,2082.329,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
915,34.75,48.25,29.58,11.45,28.00,23.19,83.798,2084.669,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
916,32.50,48.25,28.68,11.66,28.00,24.62,83.514,2087.063,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
917,32.50,48.25,28.45,12.09,28.00,26.93,83.623,2089.378,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
918,32.50,48.25,28.90,11.78,28.00,24.02,83.462,2091.692,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
919,37.00,48.25,29.80,11.88,28.00,25.05,83.514,2094.047,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
920,32.50,48.25,28.45,12.00,28.00,24.07,83.713,2096.345,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
921,34.75,48.25,30.25,11.69,28.00,26.55,83.918,2098.355,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
922,32.50,48.25,29.58,12.10,28.00,23.45,83.877,2100.680,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
923,32.50,48.25,28.90,11.75,28.00,22.51,83.599,2103.020,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
924,32.50,48.25,28.90,11.20,28.00,24.32,83.367,2105.364,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
925,37.00,48.25,29.80,11.70,28.00,30.12,83.388,2107.651,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
