Generación,Mejor Fitness Generación,Fitness Global,Fitness Promedio,Diversidad,Peor Fitness,CPU (%),Memoria (%),Tiempo (s),Goles Favor,Goles Contra,Chromosoma,OS,OS Version,Java Version,OS Arquitectura,CPUs (configurados),Population Size,Mutation Rate,Crossover Rate,Core0 (%),Core1 (%),Core2 (%),Core3 (%),Core4 (%),Core5 (%),Core6 (%),Core7 (%)
475,45460.00,45460.00,44119.59,249.31,39430.00,58.98,80.265,36477.882,3,10,"83.48",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,77.85,74.86,71.52,70.54,45.95,44.64,43.76,43.07
476,45460.00,45460.00,43960.86,251.28,39580.80,57.21,81.978,36554.923,3,10,"8.02",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,74.49,70.78,68.07,65.98,46.54,45.23,43.78,42.99
477,45460.00,45460.00,44034.30,250.71,1.00,57.85,82.216,36633.137,3,10,"59.17",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,75.77,73.14,69.54,66.91,45.85,45.07,43.70,42.87
478,45460.00,45460.00,44087.24,251.56,39279.20,55.41,81.461,36709.534,3,10,"34.43",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,70.75,68.55,63.67,60.57,47.06,45.49,43.97,43.53
479,45460.00,45460.00,44151.68,250.20,39580.80,64.31,83.001,36786.778,3,10,"35.19",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,86.25,84.94,83.08,81.57,46.41,45.06,44.05,43.29
480,45460.00,45460.00,44131.11,251.46,39279.20,70.88,83.637,36864.184,3,10,"51.61",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,97.60,97.27,97.13,96.98,46.01,44.79,44.00,43.28
481,45460.00,45460.00,20870.24,251.93,1.00,67.40,81.606,36940.438,3,10,"33.66",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,91.52,90.87,89.87,89.29,46.04,44.97,43.89,43.13
482,45460.00,45460.00,42448.55,253.96,1.00,65.25,81.909,37017.085,3,10,"74.22",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,87.36,86.18,84.97,83.50,46.75,45.70,44.12,43.60
483,45460.00,45460.00,44111.49,249.73,39430.00,52.89,80.595,37092.947,3,10,"86.98",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,69.31,63.79,57.71,54.78,46.27,44.78,43.66,43.16
484,45460.00,45460.00,44330.89,247.60,39430.00,63.30,84.001,37170.100,3,10,"11.68",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,83.67,81.30,79.18,77.98,48.25,46.65,45.03,44.09
485,45460.00,45460.00,44475.68,245.97,39128.40,58.89,82.741,37246.654,3,10,"59.17",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,75.36,72.21,70.23,68.02,48.84,47.24,45.46,44.20
486,45460.00,45460.00,44596.53,247.08,39580.80,37.33,82.155,37321.788,3,10,"86.98",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.39,29.23,25.89,23.36,46.15,45.76,43.69,43.17
487,45460.00,45460.00,44534.82,248.07,39279.20,36.33,82.291,37397.604,3,10,"51.28",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.14,27.59,24.13,22.19,45.02,44.59,43.60,43.25
488,45460.00,45460.00,44416.94,248.05,39430.00,36.28,82.111,37473.500,3,10,"1.38",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.85,27.40,23.87,21.06,45.08,44.27,43.70,42.95
489,45460.00,45460.00,44335.86,248.37,39430.00,36.18,81.562,37549.011,3,10,"11.68",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.71,27.09,24.10,20.90,45.70,44.55,43.42,42.84
490,45460.00,45460.00,44340.01,245.80,39430.00,36.83,81.276,37626.054,3,10,"51.59",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.97,29.14,24.62,21.75,46.28,44.88,43.71,43.14
491,45460.00,45460.00,44396.36,247.06,39430.00,36.25,82.202,37702.312,3,10,"93.99",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.29,28.16,24.12,21.05,45.25,44.41,43.65,43.01
492,45460.00,45460.00,44402.20,247.82,39731.60,36.48,80.889,37779.329,3,10,"83.48",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.09,27.93,24.21,21.52,46.00,45.21,43.67,43.09
493,45460.00,45460.00,44239.33,247.14,1.00,36.15,82.506,37854.463,3,10,"48.88",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.74,26.94,24.03,22.08,45.43,44.68,43.37,42.82
494,45460.00,45460.00,44503.16,247.42,39279.20,36.01,82.492,37930.127,3,10,"1.17",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.50,27.32,23.30,20.38,45.39,44.54,43.64,42.80
495,45460.00,45460.00,44312.80,246.16,39580.80,37.06,81.427,38006.175,3,10,"83.48",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.03,28.95,24.31,21.93,46.17,45.35,44.09,43.57
496,45460.00,45460.00,44416.55,246.81,39430.00,36.28,81.779,38081.476,3,10,"86.98",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.93,28.07,23.86,21.04,45.23,44.66,43.40,42.94
497,45460.00,45460.00,44368.98,246.91,39580.80,37.07,82.821,38158.869,3,10,"14.70",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.50,29.26,25.78,22.49,45.23,44.56,43.49,43.08
498,45460.00,45460.00,44413.97,246.38,39430.00,36.71,81.833,38235.397,3,10,"47.44",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.00,28.14,24.92,22.37,45.77,44.41,43.76,43.18
499,45460.00,45460.00,44267.00,245.59,39580.80,37.06,82.768,38312.451,3,10,"10.40",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.65,29.01,25.19,23.28,45.93,44.71,43.71,42.91
500,45460.00,45460.00,44411.55,245.13,39580.80,35.91,83.008,38389.380,3,10,"83.48",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.55,26.56,22.40,20.23,45.66,44.65,43.74,43.28
501,45460.00,45460.00,44304.33,245.84,39430.00,49.00,84.643,38467.595,3,10,"11.68",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,61.03,53.59,49.52,46.62,47.25,45.72,44.55,43.62
502,45460.00,45460.00,44456.38,246.96,39430.00,37.56,80.261,38543.862,3,10,"25.11",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.99,30.00,25.91,22.85,46.95,45.33,44.23,43.28
503,45460.00,45460.00,44345.14,247.01,39430.00,36.07,83.822,38620.713,3,10,"31.51",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.03,27.27,22.93,20.72,45.95,44.91,43.75,42.91
504,45460.00,45460.00,44331.08,248.61,39430.00,35.76,83.812,38697.601,3,10,"17.43",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.52,25.65,22.27,20.62,45.76,44.97,43.84,43.23
505,45460.00,45460.00,44375.34,247.99,39279.20,35.82,84.074,38774.996,3,10,"70.52",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.89,26.36,22.93,20.21,45.19,44.33,43.57,42.93
506,45460.00,45460.00,44295.47,248.57,39279.20,36.34,83.094,38851.730,3,10,"64.97",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.48,27.63,23.31,20.03,45.96,45.04,43.70,43.24
507,45460.00,45460.00,44377.67,246.82,39279.20,38.04,82.944,38928.822,3,10,"14.05",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.20,31.23,27.67,23.96,45.95,45.21,43.81,43.46
508,45460.00,45460.00,44314.68,248.15,39430.00,36.90,81.833,39005.705,3,10,"10.40",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.67,28.79,24.80,21.65,46.20,44.99,43.88,43.14
509,45460.00,45460.00,44391.15,250.28,39279.20,36.87,82.330,39083.102,3,10,"43.14",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.35,28.03,24.44,21.92,46.29,45.14,44.17,43.44
510,45460.00,45460.00,44280.73,248.68,39128.40,35.46,82.156,39160.251,3,10,"30.98",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.78,25.20,21.70,19.72,45.61,44.75,43.70,43.19
511,45460.00,45460.00,44406.94,248.73,39430.00,36.02,82.342,39237.029,3,10,"38.83",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.32,26.98,22.39,20.10,45.76,44.69,43.79,42.97
512,45460.00,45460.00,44465.18,248.31,39128.40,37.25,82.645,39313.893,3,10,"22.49",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.83,28.48,25.09,22.54,46.66,45.69,44.17,43.42
513,45460.00,45460.00,44372.65,248.62,1.00,49.56,83.450,39391.082,3,10,"35.19",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,61.09,56.53,51.83,48.15,46.37,45.18,43.98,43.28
514,45460.00,45460.00,44500.07,249.78,39279.20,49.68,85.002,39468.017,3,10,"30.98",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,62.26,56.21,50.60,49.01,46.80,45.41,44.01,43.18
515,45460.00,45460.00,44225.01,251.96,39430.00,47.91,82.189,39544.401,3,10,"25.19",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,62.36,54.46,46.11,43.63,45.84,44.55,43.52,42.91
516,45460.00,45460.00,44430.85,250.84,39430.00,48.78,83.057,39621.050,3,10,"31.51",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,61.93,54.74,49.57,46.40,46.29,44.78,43.69,42.84
517,45460.00,45460.00,44408.36,250.54,39279.20,48.18,84.128,39696.671,3,10,"25.20",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,60.46,54.62,47.87,45.68,45.57,44.65,43.61,43.08
518,45460.00,45460.00,44371.95,252.21,39128.40,49.28,82.268,39773.460,3,10,"4.19",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,63.09,57.23,49.74,45.79,46.22,45.05,43.89,43.28
519,45460.00,45460.00,44411.25,252.09,39279.20,47.86,83.702,39850.326,3,10,"64.97",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,58.88,53.05,47.79,45.05,45.98,44.74,44.08,43.44
520,45460.00,45460.00,44436.75,250.64,39430.00,47.84,83.859,39926.683,3,10,"8.62",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,57.68,53.33,47.37,46.55,46.08,44.46,43.84,43.42
521,45460.00,45460.00,20721.17,252.16,1.00,46.23,82.519,40002.611,3,10,"12.98",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,56.25,49.43,45.64,41.82,45.31,44.55,43.76,43.21
522,45460.00,45460.00,42902.95,253.40,1.00,37.23,81.975,40079.630,3,10,"90.92",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.39,29.54,25.68,23.63,45.83,44.67,43.83,43.20
523,45460.00,45460.00,44271.62,251.16,39279.20,43.91,83.042,40154.535,3,10,"82.52",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,51.91,44.12,39.68,36.93,46.07,45.09,44.02,43.32
524,45460.00,45460.00,44367.49,250.33,39430.00,47.83,82.485,40231.626,3,10,"13.21",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,59.16,52.46,47.94,45.70,45.91,44.68,43.80,43.07
525,45460.00,45460.00,44588.99,250.67,39430.00,50.06,84.054,40309.483,3,10,"83.99",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,63.79,57.14,50.97,48.51,46.41,45.44,44.65,43.53
526,45460.00,45460.00,44619.79,251.86,39128.40,43.00,81.557,40385.646,3,10,"19.24",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,53.16,43.19,36.48,33.21,46.12,44.88,44.02,43.23
527,45460.00,45460.00,44299.66,252.62,39430.00,36.01,81.130,40461.745,3,10,"75.53",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.35,26.45,22.47,19.65,45.87,44.90,44.18,43.09
528,45460.00,45460.00,44352.18,253.37,39430.00,35.21,81.307,40537.896,3,10,"75.53",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.27,25.51,21.70,18.94,45.09,44.48,43.61,42.92
529,45460.00,45460.00,44312.92,254.95,39580.80,36.29,81.550,40613.249,3,10,"85.04",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.71,27.44,23.94,22.06,45.59,44.72,43.67,43.08
530,45460.00,45460.00,44318.02,255.87,39279.20,40.35,81.926,40689.150,3,10,"64.97",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,46.88,35.95,32.39,29.34,45.92,44.87,43.70,43.15
531,45460.00,45460.00,44322.29,256.60,38977.60,43.13,81.571,40766.252,3,10,"38.74",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,51.57,41.50,37.02,34.87,46.62,45.29,44.28,43.53
532,45460.00,45460.00,44357.40,256.23,39430.00,37.84,81.844,40843.185,3,10,"15.64",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.03,30.41,26.61,23.15,46.62,45.78,44.33,43.46
533,45460.00,45460.00,44335.27,255.81,1.00,36.44,80.839,40919.854,3,10,"87.31",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.03,27.43,24.64,21.30,45.16,44.63,43.34,42.82
534,45460.00,45460.00,44475.04,255.51,39279.20,36.88,81.723,40995.264,3,10,"36.65",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.31,29.02,24.72,22.37,46.10,44.78,43.54,43.15
535,45460.00,45460.00,44388.66,255.66,39430.00,35.73,81.299,41072.630,3,10,"30.41",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.28,26.24,23.44,20.83,45.23,44.36,43.43,42.90
536,45460.00,45460.00,44447.61,253.65,39430.00,35.44,81.352,41148.557,3,10,"36.39",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.10,25.84,22.61,20.25,45.16,44.33,43.33,42.71
537,45460.00,45460.00,44301.15,252.25,39430.00,36.39,81.651,41225.356,3,10,"10.53",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.62,27.49,23.63,20.75,46.33,45.16,43.95,43.14
538,45460.00,45460.00,44416.20,252.01,39430.00,35.51,81.246,41301.779,3,10,"97.99",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.21,26.25,22.07,19.54,45.43,44.34,43.36,42.73
539,45460.00,45460.00,44429.03,250.54,39430.00,36.03,81.667,41376.981,3,10,"74.17",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.80,27.50,23.10,21.09,45.51,44.60,43.69,42.75
540,45460.00,45460.00,44557.55,250.96,39430.00,37.58,82.227,41453.276,3,10,"64.97",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.67,30.68,26.39,23.32,45.68,44.68,43.84,42.94
541,45460.00,45460.00,44200.71,252.04,1.00,35.97,81.579,41529.114,3,10,"84.21",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.24,27.03,23.27,21.56,45.61,44.70,43.72,42.84
542,45460.00,45460.00,44338.64,251.36,39279.20,36.07,81.982,41606.178,3,10,"99.38",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.64,26.82,23.20,20.74,46.19,44.80,43.96,43.13
543,45460.00,45460.00,44291.18,253.59,1.00,35.94,81.587,41682.861,3,10,"96.76",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.41,26.50,22.94,20.99,45.59,44.36,43.58,42.90
544,45460.00,45460.00,44530.65,251.70,39430.00,36.30,81.602,41759.579,3,10,"21.39",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.80,28.33,23.26,20.84,45.64,44.68,43.63,43.13
545,45460.00,45460.00,44284.22,251.91,39430.00,36.72,79.905,41838.352,3,10,"73.17",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.10,29.00,24.51,22.19,45.65,44.58,43.73,42.90
546,45460.00,45460.00,44327.99,251.73,39279.20,37.04,80.866,41913.772,3,10,"58.45",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.97,29.13,25.19,22.08,46.47,45.28,43.92,43.12
547,45460.00,45460.00,44446.85,252.09,39279.20,36.15,82.234,41990.673,3,10,"87.60",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.57,26.58,23.41,21.62,46.03,44.76,43.39,42.64
548,45460.00,45460.00,44485.83,253.97,39580.80,35.31,81.961,42067.374,3,10,"60.48",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.27,25.53,21.26,19.68,45.63,44.86,43.42,42.75
549,45460.00,45460.00,44378.15,255.96,39128.40,36.72,81.626,42144.155,3,10,"12.18",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.73,28.50,23.50,21.72,46.28,44.71,43.74,42.82
550,45460.00,45460.00,44210.62,253.66,39580.80,36.30,82.261,42220.386,3,10,"29.93",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.08,27.69,24.23,21.79,45.28,44.55,43.64,42.90
551,45460.00,45460.00,44345.21,253.65,39580.80,35.74,82.026,42295.109,3,10,"38.74",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.87,27.28,23.71,20.49,44.72,44.19,43.16,43.13
552,45460.00,45460.00,44417.20,253.44,38977.60,36.02,82.371,42371.342,3,10,"23.26",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.11,27.43,23.55,20.51,45.09,44.19,43.86,43.28
553,45460.00,45460.00,44225.80,253.01,39430.00,35.86,81.972,42448.416,3,10,"10.29",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.74,26.99,23.66,21.50,44.68,44.20,43.28,42.71
554,45460.00,45460.00,44246.96,252.95,1.00,37.14,81.063,42524.630,3,10,"87.31",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.52,28.93,25.61,23.17,45.49,44.67,43.39,43.21
555,45460.00,45460.00,44446.16,252.26,39279.20,43.06,80.054,42597.895,3,10,"26.20",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,51.15,41.24,37.38,33.83,46.88,45.78,44.29,43.46
556,45460.00,45460.00,44467.69,252.45,39731.60,35.95,78.759,42674.110,3,10,"95.10",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.11,27.25,23.55,21.28,45.23,44.16,43.44,42.84
557,45460.00,45460.00,44529.68,252.43,39430.00,35.99,78.670,42749.966,3,10,"28.67",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.67,27.40,23.70,21.55,45.03,44.29,43.42,42.80
558,45460.00,45460.00,44375.26,253.57,39279.20,45.38,79.026,42826.188,3,10,"28.67",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,55.72,48.47,42.74,39.79,45.34,44.64,43.30,42.92
559,45460.00,45460.00,44354.95,253.26,39430.00,40.22,80.250,42902.504,3,10,"28.67",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,46.52,36.07,31.85,29.19,46.04,45.09,44.07,43.02
560,45460.00,45460.00,44307.82,251.90,1.00,38.02,80.301,42977.620,3,10,"38.74",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.31,31.58,27.79,25.53,45.47,44.26,43.30,42.77
561,45460.00,45460.00,21122.58,253.75,1.00,38.89,79.496,43054.269,3,10,"38.74",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,44.00,33.73,28.73,26.08,46.29,45.07,43.86,43.30
562,45460.00,45460.00,42920.07,255.09,1.00,36.05,80.368,43130.488,3,10,"81.90",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.42,27.69,22.85,20.84,45.52,44.73,43.49,42.78
563,45460.00,45460.00,44264.03,251.36,39430.00,35.48,79.826,43207.635,3,10,"32.10",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.36,26.09,21.89,19.82,45.66,44.55,43.44,42.68
564,45460.00,45460.00,44437.34,249.23,39128.40,35.55,80.135,43282.224,3,10,"38.74",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.64,26.18,22.71,20.39,45.03,44.24,43.57,42.69
565,45460.00,45460.00,44330.24,250.19,1.00,35.87,79.929,43358.446,3,10,"64.39",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.22,26.92,23.65,20.45,45.15,44.31,43.34,42.77
566,45460.00,45460.00,44354.84,249.73,39430.00,35.27,80.300,43434.746,3,10,"34.52",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,38.52,25.12,22.30,20.27,45.33,44.51,43.40,42.69
567,45460.00,45460.00,44553.83,249.99,39279.20,36.66,84.013,43510.726,3,10,"49.95",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.60,28.52,24.91,22.12,45.82,44.84,43.51,42.82
568,45460.00,45460.00,44551.29,250.07,39279.20,35.88,79.778,43587.255,3,10,"79.59",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.77,27.08,23.33,20.80,44.87,44.58,43.40,43.04
569,45460.00,45460.00,44522.80,248.32,39279.20,35.97,79.086,43663.893,3,10,"49.95",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.66,27.14,22.77,20.88,45.69,44.68,43.18,42.67
570,45460.00,45460.00,44495.77,250.48,39279.20,35.91,78.566,43739.780,3,10,"68.17",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.97,27.28,22.70,20.71,44.99,44.29,43.41,42.84
571,45460.00,45460.00,44543.33,250.57,39430.00,35.19,78.040,43817.344,3,10,"94.92",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,38.87,25.51,22.08,19.53,44.99,44.50,43.32,42.57
572,45460.00,45460.00,44249.37,251.10,1.00,35.98,79.797,43895.015,3,10,"81.76",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.54,27.30,23.49,21.69,44.95,44.50,43.44,42.79
573,45460.00,45460.00,44430.89,252.16,39430.00,36.15,75.712,43971.615,3,10,"5.05",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.26,26.40,23.37,21.32,46.37,45.12,43.90,43.30
574,45460.00,45460.00,44485.72,251.24,39430.00,35.17,79.180,44048.291,3,10,"58.25",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.44,25.34,21.49,18.78,45.42,44.22,43.67,42.84
575,45460.00,45460.00,44344.75,251.58,39430.00,35.03,79.215,44122.612,3,10,"1.91",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.07,24.95,21.48,18.71,45.08,44.18,43.07,42.51
576,45460.00,45460.00,44300.13,251.90,39279.20,35.93,79.443,44199.336,3,10,"17.73",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.43,27.22,22.87,20.59,45.54,44.47,43.73,42.47
577,45460.00,45460.00,44276.23,251.81,39580.80,35.88,79.405,44275.912,3,10,"44.35",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.48,27.34,23.42,20.85,45.20,44.16,43.34,42.84
578,45460.00,45460.00,44456.23,251.44,39430.00,35.21,79.424,44352.182,3,10,"15.42",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,38.49,25.78,22.15,20.12,45.12,44.16,43.35,42.72
579,45460.00,45460.00,44360.69,249.96,39128.40,34.99,79.641,44428.343,3,10,"38.74",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,37.58,24.72,21.77,19.83,45.28,44.34,43.43,42.78
580,45460.00,45460.00,44410.30,250.98,39128.40,35.49,79.685,44504.400,3,10,"29.94",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.83,25.77,22.03,20.10,45.23,44.50,43.31,42.86
581,45460.00,45460.00,44283.09,251.23,39430.00,35.99,80.129,44581.782,3,10,"78.12",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.01,26.99,23.39,20.02,45.44,44.11,43.17,42.60
582,45460.00,45460.00,44448.30,250.42,39580.80,35.40,79.690,44658.362,3,10,"23.93",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.22,26.00,21.95,19.22,45.40,44.55,43.22,42.71
583,45460.00,45460.00,44377.72,252.03,39279.20,35.56,79.136,44734.602,3,10,"78.12",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.73,26.86,22.36,19.67,45.44,44.28,43.39,42.64
584,45460.00,45460.00,44380.13,250.11,39430.00,35.86,79.039,44811.437,3,10,"17.73",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.77,26.41,22.15,20.61,46.15,45.11,43.45,43.00
585,45460.00,45460.00,44548.14,250.88,39731.60,35.25,79.715,44887.905,3,10,"17.73",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,38.80,25.02,21.88,19.90,45.65,44.38,43.55,42.82
586,45460.00,45460.00,44389.53,251.03,39430.00,36.00,80.404,44962.660,3,10,"83.84",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.28,26.60,22.57,20.19,45.55,44.91,43.69,43.10
587,45460.00,45460.00,44415.31,251.23,39430.00,35.31,79.774,45038.438,3,10,"15.42",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.90,26.06,21.02,19.44,45.39,44.55,43.24,42.72
588,45460.00,45460.00,44378.42,249.15,39580.80,35.53,80.212,45112.361,3,10,"22.76",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.51,26.55,22.43,20.12,45.20,44.33,43.33,42.61
589,45460.00,45460.00,44386.48,249.28,39580.80,35.37,80.338,45189.831,3,10,"17.73",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.44,26.34,22.38,20.16,44.61,44.08,43.20,42.55
590,45460.00,45460.00,44209.77,248.22,1.00,36.35,80.279,45266.382,3,10,"29.94",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.08,28.13,23.78,21.66,45.89,44.67,43.42,43.09
591,45460.00,45460.00,44391.21,247.46,39430.00,35.43,79.986,45343.423,3,10,"55.96",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.77,25.72,22.11,20.58,44.80,44.06,43.32,42.96
592,45460.00,45460.00,44302.85,248.30,39279.20,36.18,80.659,45418.531,3,10,"41.98",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.58,26.91,23.97,21.78,45.45,44.55,43.37,42.67
593,45460.00,45460.00,44422.01,249.64,39430.00,36.38,80.167,45495.214,3,10,"29.94",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.12,27.95,24.47,21.29,45.21,44.15,43.37,43.01
